Laptop_ID,Laptop,Status,Brand,Model,CPU,RAM,Storage,Storage type,GPU,Screen,Touch,Final Price (LKR),Region
LNK-2565,MSI Cyborg 15,Used,MSI,Cyborg 15,AMD Ryzen 3 7320U,64GB,2TB,SSD NVMe,AMD Radeon Graphics,"15.6"" FHD 144Hz",No,148500,Colombo
LNK-2566,Dell G15 Gaming,Used,Dell,G15 Gaming,AMD Ryzen 3 7320U,32GB,2TB,SSD NVMe,Intel Graphics,"14.0"" FHD",No,120000,Colombo
LNK-2567,Microsoft Surface Laptop Studio 2,Used,Microsoft,Surface Laptop Studio 2,AMD Ryzen 3 7320U,8GB,512GB,SSD SATA,NVIDIA GeForce RTX 3050,"15.6"" FHD 144Hz",Yes,80000,Kandy
LNK-2568,HP Envy x360,Used,HP,Envy x360,AMD Ryzen 7 7730U,64GB,1TB,SSD NVMe,NVIDIA GeForce RTX 3050,"17.3"" QHD 240Hz",Yes,188500,Kandy
LNK-2569,Gigabyte Aero 14 OLED,New,Gigabyte,Aero 14 OLED,AMD Ryzen 7 7730U,16GB,512GB,SSD NVMe,AMD Radeon Graphics,"15.6"" FHD 60Hz",No,203500,Kandy
LNK-2570,MSI Thin 15,New,MSI,Thin 15,AMD Ryzen 5 7520U,8GB,256GB,SSD NVMe,NVIDIA GeForce RTX 2050,"15.6"" FHD 60Hz",No,134500,Colombo
LNK-2571,Microsoft Surface Laptop 5,New,Microsoft,Surface Laptop 5,Intel Core i9-14900HX,16GB,512GB,SSD NVMe,NVIDIA GeForce RTX 4080,"15.6"" FHD 144Hz",Yes,652500,Colombo
LNK-2572,MSI Prestige 14,Used,MSI,Prestige 14,Intel Core i9-14900HX,32GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4080,"13.3"" FHD",No,354500,Colombo
LNK-2573,Acer Aspire 3,Used,Acer,Aspire 3,Intel Core i5-1235U,8GB,2TB,SSD NVMe,NVIDIA GeForce RTX 2050,"15.6"" FHD 60Hz",No,123000,Galle
LNK-2574,HP Pavilion 15,Refurbished,HP,Pavilion 15,Intel Core i3-1215U,32GB,256GB,SSD NVMe,Intel Iris Xe Graphics,"15.6"" FHD 144Hz",No,112000,Anuradhapura
LNK-2575,ASUS ROG Strix G16,Used,ASUS,ROG Strix G16,AMD Ryzen 7 7730U,64GB,256GB,SSD NVMe,NVIDIA GeForce RTX 2050,"13.3"" FHD",No,143000,Kandy
LNK-2576,Microsoft Surface Laptop Studio 2,New,Microsoft,Surface Laptop Studio 2,Intel Core Ultra 5 125H,32GB,512GB,SSD NVMe,Intel Iris Xe Graphics,"15.6"" FHD 60Hz",No,245000,Negombo
LNK-2577,Apple MacBook Air M3,Used,Apple,MacBook Air M3,Apple M3 (8-core),8GB,256GB,SSD NVMe,Apple M3 Integrated,"13.3"" FHD",No,178500,Colombo
LNK-2578,HP Victus 16,New,HP,Victus 16,AMD Ryzen 9 7945HX,8GB,2TB,SSD NVMe,NVIDIA GeForce RTX 4090,"14.0"" FHD",No,850500,Colombo
LNK-2579,ASUS ZenBook 14,Refurbished,ASUS,ZenBook 14,AMD Ryzen 9 7945HX,8GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4080,"14.0"" FHD",No,420000,Colombo
LNK-2580,HP OMEN 16,Used,HP,OMEN 16,AMD Ryzen 3 7320U,8GB,512GB,SSD SATA,NVIDIA GeForce RTX 2050,"13.3"" FHD",No,64500,Anuradhapura
LNK-2581,Samsung Galaxy Book4 Ultra,New,Samsung,Galaxy Book4 Ultra,AMD Ryzen 3 7320U,8GB,256GB,SSD NVMe,NVIDIA GeForce RTX 3050,"17.3"" QHD 240Hz",No,91500,Colombo
LNK-2582,Dell G15 Gaming,Used,Dell,G15 Gaming,Intel Core i5-13420H,16GB,2TB,SSD NVMe,NVIDIA GeForce RTX 2050,"16.0"" WQXGA 165Hz",No,122000,Galle
LNK-2583,MSI Cyborg 15,Used,MSI,Cyborg 15,Intel Core i5-13420H,16GB,256GB,SSD NVMe,Intel Iris Xe Graphics,"17.3"" QHD 240Hz",No,94500,Colombo
LNK-2584,MSI Thin 15,Used,MSI,Thin 15,AMD Ryzen 3 7320U,16GB,512GB,eMMC,Intel Graphics,"14.0"" FHD",No,75500,Colombo
LNK-2585,HP ProBook 450,New,HP,ProBook 450,Intel Core i5-13420H,32GB,512GB,SSD NVMe,AMD Radeon Graphics,"13.3"" FHD",No,205000,Colombo
LNK-2586,Dell G15 Gaming,New,Dell,G15 Gaming,AMD Ryzen 7 7730U,32GB,1TB,SSD NVMe,AMD Radeon Graphics,"14.0"" QHD 120Hz",No,248000,Anuradhapura
LNK-2587,Gigabyte Aero 14 OLED,Refurbished,Gigabyte,Aero 14 OLED,Intel Core i5-13420H,8GB,512GB,SSD NVMe,AMD Radeon Graphics,"15.6"" FHD 144Hz",No,121500,Negombo
LNK-2588,Gigabyte Aero 14 OLED,Used,Gigabyte,Aero 14 OLED,Intel Core Ultra 7 155H,32GB,2TB,SSD NVMe,Intel Iris Xe Graphics,"15.6"" FHD 144Hz",No,231000,Negombo
LNK-2589,Microsoft Surface Laptop 5,New,Microsoft,Surface Laptop 5,Intel Core i3-1215U,32GB,256GB,eMMC,AMD Radeon Graphics,"16.0"" UHD+ OLED",No,180000,Colombo
LNK-2590,MSI Cyborg 15,Refurbished,MSI,Cyborg 15,AMD Ryzen 5 7520U,32GB,512GB,SSD NVMe,Intel Graphics,"17.3"" QHD 240Hz",No,140000,Negombo
LNK-2591,Dell G15 Gaming,Refurbished,Dell,G15 Gaming,Intel Core i7-13700H,32GB,2TB,SSD NVMe,NVIDIA GeForce RTX 4070,"13.3"" FHD",No,381500,Colombo
LNK-2592,Gigabyte G5 KF,Used,Gigabyte,G5 KF,Intel Core i5-1235U,8GB,1TB,SSD NVMe,AMD Radeon Graphics,"14.0"" FHD",No,87000,Negombo
LNK-2593,MSI Modern 14,Used,MSI,Modern 14,AMD Ryzen 7 7730U,16GB,1TB,SSD NVMe,Intel Iris Xe Graphics,"17.3"" QHD 240Hz",No,122000,Negombo
LNK-2594,ASUS ZenBook 14,Used,ASUS,ZenBook 14,AMD Ryzen 7 7730U,64GB,256GB,SSD NVMe,AMD Radeon Graphics,"14.0"" FHD",No,154500,Galle
LNK-2595,ASUS Vivobook 15,Refurbished,ASUS,Vivobook 15,Intel Core i7-14700HX,16GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4070,"16.0"" WQXGA 165Hz",No,296000,Colombo
LNK-2596,Dell XPS 13,New,Dell,XPS 13,Intel Core i7-13700H,16GB,512GB,SSD NVMe,AMD Radeon Graphics,"14.0"" QHD 120Hz",No,221000,Negombo
LNK-2597,Gigabyte Aorus 15,New,Gigabyte,Aorus 15,Intel Core i9-14900HX,32GB,1TB,SSD NVMe,NVIDIA GeForce RTX 4070,"13.3"" FHD",No,492500,Colombo
LNK-2598,Samsung Galaxy Book4 Pro,Refurbished,Samsung,Galaxy Book4 Pro,Intel Core i7-13620H,16GB,1TB,SSD NVMe,NVIDIA GeForce RTX 4050,"14.0"" FHD",No,228000,Colombo
LNK-2599,ASUS TUF Gaming A15,New,ASUS,TUF Gaming A15,AMD Ryzen 5 5500U,64GB,512GB,SSD NVMe,Intel Graphics,"14.0"" QHD 120Hz",No,230000,Kandy
LNK-2600,MSI Katana 17,New,MSI,Katana 17,AMD Ryzen 5 7520U,64GB,256GB,SSD NVMe,NVIDIA GeForce RTX 3050,"17.3"" QHD 240Hz",No,217000,Colombo
LNK-2601,Samsung Galaxy Book3,New,Samsung,Galaxy Book3,Intel Core i3-1215U,32GB,256GB,eMMC,AMD Radeon Graphics,"16.0"" WQXGA 165Hz",No,130500,Negombo
LNK-2602,Apple MacBook Air M2,Used,Apple,MacBook Air M2,Apple M1 (8-core),16GB,512GB,SSD NVMe,Apple M1 Integrated,"14.0"" QHD 120Hz",No,138500,Colombo
LNK-2603,Gigabyte Aorus 15,Used,Gigabyte,Aorus 15,Intel Core i7-13700H,8GB,512GB,SSD NVMe,NVIDIA GeForce RTX 4050,"15.6"" FHD 60Hz",Yes,171500,Anuradhapura
LNK-2604,Gigabyte Aero 14 OLED,Used,Gigabyte,Aero 14 OLED,Intel Core i3-1215U,16GB,2TB,eMMC,NVIDIA GeForce RTX 3050,"14.0"" FHD",No,95000,Galle
LNK-2605,Microsoft Surface Laptop Studio 2,Used,Microsoft,Surface Laptop Studio 2,AMD Ryzen 7 7840HS,32GB,512GB,SSD NVMe,Intel Iris Xe Graphics,"13.3"" FHD",No,141500,Negombo
LNK-2606,Samsung Galaxy Book4 Pro,Refurbished,Samsung,Galaxy Book4 Pro,AMD Ryzen 9 7945HX,32GB,1TB,SSD NVMe,NVIDIA GeForce RTX 4090,"13.3"" FHD",No,616000,Colombo
LNK-2607,Microsoft Surface Laptop Studio 2,New,Microsoft,Surface Laptop Studio 2,AMD Ryzen 7 7730U,64GB,256GB,SSD NVMe,AMD Radeon Graphics,"16.0"" WQXGA 165Hz",Yes,305500,Negombo
LNK-2608,Samsung Galaxy Book4 Pro,New,Samsung,Galaxy Book4 Pro,AMD Ryzen 5 7640HS,8GB,256GB,SSD NVMe,NVIDIA GeForce RTX 2050,"16.0"" WQXGA 165Hz",No,134000,Negombo
LNK-2609,Gigabyte Aorus 15,Refurbished,Gigabyte,Aorus 15,AMD Ryzen 7 7840HS,8GB,256GB,SSD NVMe,Intel Iris Xe Graphics,"16.0"" WQXGA 165Hz",No,129500,Kandy
LNK-2610,Lenovo Legion 5 Pro,Used,Lenovo,Legion 5 Pro,Intel Core i5-13420H,32GB,256GB,SSD NVMe,Intel Graphics,"16.0"" WQXGA 165Hz",No,93500,Negombo
LNK-2611,Acer Aspire 5,Refurbished,Acer,Aspire 5,AMD Ryzen 5 7640HS,16GB,2TB,SSD NVMe,AMD Radeon Graphics,"15.6"" FHD 144Hz",No,180000,Negombo
LNK-2612,Gigabyte G5 KF,Refurbished,Gigabyte,G5 KF,Intel Core i3-1215U,32GB,512GB,SSD NVMe,Intel Graphics,"15.6"" FHD 144Hz",No,112500,Kurunegala
LNK-2613,ASUS ZenBook 14,Refurbished,ASUS,ZenBook 14,Intel Core i5-13420H,64GB,512GB,SSD NVMe,AMD Radeon Graphics,"14.0"" FHD",No,182500,Kurunegala
LNK-2614,MSI Modern 14,New,MSI,Modern 14,AMD Ryzen 5 5500U,32GB,1TB,SSD NVMe,NVIDIA GeForce RTX 2050,"15.6"" FHD 144Hz",No,219500,Kandy
LNK-2615,ASUS Vivobook 15,New,ASUS,Vivobook 15,AMD Ryzen 9 7945HX,64GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4070,"15.6"" FHD 144Hz",No,545500,Colombo
LNK-2616,Lenovo ThinkPad E14,New,Lenovo,ThinkPad E14,Intel Core i7-13700H,32GB,1TB,SSD NVMe,NVIDIA GeForce RTX 4070,"14.0"" QHD 120Hz",No,466500,Colombo
LNK-2617,Apple MacBook Pro M3,Used,Apple,MacBook Pro M3,Apple M2 (8-core),16GB,256GB,SSD NVMe,Apple M2 Integrated,"13.3"" FHD",No,156500,Colombo
LNK-2618,Dell Latitude 3540,Refurbished,Dell,Latitude 3540,AMD Ryzen 5 7640HS,16GB,256GB,SSD NVMe,NVIDIA GeForce RTX 2050,"14.0"" QHD 120Hz",No,128500,Colombo
LNK-2619,Microsoft Surface Laptop 5,New,Microsoft,Surface Laptop 5,Intel Core i3-1215U,32GB,256GB,SSD SATA,NVIDIA GeForce RTX 2050,"14.0"" QHD 120Hz",Yes,161000,Kandy
LNK-2620,Lenovo LOQ 15,New,Lenovo,LOQ 15,AMD Ryzen 5 7640HS,64GB,512GB,SSD NVMe,NVIDIA GeForce RTX 2050,"13.3"" FHD",No,269000,Anuradhapura
LNK-2621,Apple MacBook Air M1,New,Apple,MacBook Air M1,Apple M1 (8-core),8GB,256GB,SSD NVMe,Apple M1 Integrated,"16.0"" WQXGA 165Hz",No,199000,Kandy
LNK-2622,Samsung Galaxy Book4 Pro,New,Samsung,Galaxy Book4 Pro,Intel Core i7-14700HX,16GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4080,"14.0"" FHD",No,487000,Negombo
LNK-2623,Microsoft Surface Laptop 5,Used,Microsoft,Surface Laptop 5,Intel Core Ultra 5 125H,16GB,1TB,SSD NVMe,NVIDIA GeForce RTX 3050,"15.6"" FHD 60Hz",No,132500,Colombo
LNK-2624,HP OMEN 16,New,HP,OMEN 16,Intel Core i3-1215U,8GB,256GB,SSD NVMe,NVIDIA GeForce RTX 3050,"16.0"" WQXGA 165Hz",No,93000,Jaffna
LNK-2625,Dell Alienware m16,Refurbished,Dell,Alienware m16,AMD Ryzen 5 7640HS,32GB,2TB,SSD NVMe,Intel Iris Xe Graphics,"16.0"" WQXGA 165Hz",No,194000,Kurunegala
LNK-2626,ASUS ExpertBook B1,Refurbished,ASUS,ExpertBook B1,Intel Core i7-13700H,16GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4070,"16.0"" WQXGA 165Hz",No,310500,Colombo
LNK-2627,Dell Vostro 3520,New,Dell,Vostro 3520,Intel Core i5-13420H,64GB,2TB,SSD NVMe,NVIDIA GeForce RTX 2050,"14.0"" FHD",No,298500,Kurunegala
LNK-2628,Gigabyte Aero 14 OLED,Refurbished,Gigabyte,Aero 14 OLED,Intel Core Ultra 5 125H,64GB,256GB,SSD NVMe,Intel Iris Xe Graphics,"15.6"" FHD 144Hz",No,205000,Colombo
LNK-2629,Microsoft Surface Laptop Studio 2,New,Microsoft,Surface Laptop Studio 2,Intel Core i5-13420H,64GB,2TB,SSD NVMe,NVIDIA GeForce RTX 2050,"16.0"" UHD+ OLED",No,341000,Colombo
LNK-2630,Apple MacBook Air M2,Used,Apple,MacBook Air M2,Apple M3 Pro (11-core),16GB,1TB,SSD NVMe,Apple M3 Pro Integrated,"13.3"" FHD",No,200000,Colombo
LNK-2631,Microsoft Surface Laptop 5,Used,Microsoft,Surface Laptop 5,Intel Core i5-13420H,32GB,2TB,SSD NVMe,NVIDIA GeForce RTX 3050,"13.3"" FHD",No,143500,Kandy
LNK-2632,Microsoft Surface Laptop 5,New,Microsoft,Surface Laptop 5,Intel Core i7-13700H,16GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4050,"16.0"" UHD+ OLED",No,331500,Kandy
LNK-2633,Gigabyte G5 KF,Refurbished,Gigabyte,G5 KF,AMD Ryzen 9 7945HX,64GB,512GB,SSD NVMe,NVIDIA GeForce RTX 4080,"15.6"" FHD 60Hz",Yes,563500,Kandy
LNK-2634,HP OMEN 16,Refurbished,HP,OMEN 16,Intel Core i7-13700H,8GB,512GB,SSD NVMe,Intel Iris Xe Graphics,"15.6"" FHD 144Hz",No,146500,Negombo
LNK-2635,Lenovo Legion 5 Pro,New,Lenovo,Legion 5 Pro,Intel Core i5-13420H,32GB,512GB,SSD NVMe,NVIDIA GeForce RTX 3050,"15.6"" FHD 144Hz",No,185000,Jaffna
LNK-2636,Lenovo Legion 5 Pro,Refurbished,Lenovo,Legion 5 Pro,Intel Core Ultra 5 125H,16GB,512GB,SSD NVMe,Intel Iris Xe Graphics,"15.6"" FHD 60Hz",No,160500,Jaffna
LNK-2637,Samsung Galaxy Book4 Pro,Refurbished,Samsung,Galaxy Book4 Pro,Intel Core i9-14900HX,16GB,2TB,SSD NVMe,NVIDIA GeForce RTX 4090,"15.6"" FHD 144Hz",Yes,699500,Negombo
LNK-2638,Gigabyte Aorus 15,Refurbished,Gigabyte,Aorus 15,Intel Core i5-13420H,32GB,512GB,SSD NVMe,NVIDIA GeForce RTX 3050,"14.0"" QHD 120Hz",Yes,176000,Kandy
LNK-2639,ASUS Vivobook 15,Refurbished,ASUS,Vivobook 15,Intel Core i7-14700HX,64GB,2TB,SSD NVMe,NVIDIA GeForce RTX 4080,"14.0"" QHD 120Hz",No,531500,Colombo
LNK-2640,Lenovo ThinkPad X1 Carbon,New,Lenovo,ThinkPad X1 Carbon,Intel Core i7-13700H,64GB,512GB,SSD NVMe,NVIDIA GeForce RTX 4070,"16.0"" WQXGA 165Hz",No,453500,Colombo
LNK-2641,Lenovo Legion 5 Pro,Refurbished,Lenovo,Legion 5 Pro,AMD Ryzen 5 7640HS,32GB,2TB,SSD NVMe,NVIDIA GeForce RTX 3050,"17.3"" QHD 240Hz",No,183500,Anuradhapura
LNK-2642,Gigabyte Aero 14 OLED,Refurbished,Gigabyte,Aero 14 OLED,AMD Ryzen 7 7730U,16GB,512GB,SSD NVMe,AMD Radeon Graphics,"15.6"" FHD 144Hz",No,173500,Jaffna
LNK-2643,ASUS TUF Gaming A15,Refurbished,ASUS,TUF Gaming A15,Intel Core i7-13700H,32GB,256GB,SSD NVMe,Intel Iris Xe Graphics,"14.0"" QHD 120Hz",No,170000,Kandy
LNK-2644,MSI Modern 14,Refurbished,MSI,Modern 14,Intel Core i7-13620H,16GB,256GB,SSD NVMe,Intel Iris Xe Graphics,"14.0"" QHD 120Hz",No,162500,Negombo
LNK-2645,Gigabyte G5 KF,Used,Gigabyte,G5 KF,Intel Core Ultra 5 125H,32GB,256GB,SSD NVMe,NVIDIA GeForce RTX 3050,"17.3"" QHD 240Hz",No,120500,Kandy
LNK-2646,Acer Aspire 5,New,Acer,Aspire 5,Intel Core i7-13700H,8GB,1TB,SSD NVMe,Intel Iris Xe Graphics,"16.0"" WQXGA 165Hz",No,206000,Anuradhapura
LNK-2647,Lenovo ThinkPad X1 Carbon,Refurbished,Lenovo,ThinkPad X1 Carbon,AMD Ryzen 7 7840HS,8GB,1TB,SSD NVMe,NVIDIA GeForce RTX 4070,"17.3"" QHD 240Hz",No,296000,Colombo
LNK-2648,Dell XPS 15,New,Dell,XPS 15,AMD Ryzen 3 7320U,8GB,2TB,SSD NVMe,Intel Graphics,"15.6"" FHD 60Hz",No,165500,Kandy
LNK-2649,HP Spectre x360,Refurbished,HP,Spectre x360,Intel Core i7-13700H,16GB,512GB,SSD NVMe,Intel Iris Xe Graphics,"14.0"" QHD 120Hz",Yes,196000,Anuradhapura
LNK-2650,Acer Nitro V 15,New,Acer,Nitro V 15,AMD Ryzen 5 7640HS,64GB,2TB,SSD NVMe,NVIDIA GeForce RTX 2050,"13.3"" FHD",No,300000,Colombo
LNK-2651,Lenovo Yoga 7i,New,Lenovo,Yoga 7i,AMD Ryzen 7 7730U,16GB,256GB,SSD NVMe,Intel Iris Xe Graphics,"14.0"" FHD",Yes,244000,Colombo
LNK-2652,Dell Inspiron 15,New,Dell,Inspiron 15,AMD Ryzen 3 7320U,32GB,512GB,SSD SATA,AMD Radeon Graphics,"15.6"" FHD 60Hz",No,161000,Galle
LNK-2653,MSI Prestige 14,Used,MSI,Prestige 14,AMD Ryzen 5 7640HS,8GB,512GB,SSD NVMe,NVIDIA GeForce RTX 3050,"16.0"" UHD+ OLED",No,114000,Colombo
LNK-2654,HP ProBook 450,New,HP,ProBook 450,AMD Ryzen 5 7640HS,8GB,1TB,SSD NVMe,AMD Radeon Graphics,"15.6"" FHD 144Hz",No,182000,Kandy
LNK-2655,Microsoft Surface Laptop 5,New,Microsoft,Surface Laptop 5,AMD Ryzen 5 7520U,64GB,1TB,SSD NVMe,NVIDIA GeForce RTX 3050,"13.3"" FHD",Yes,309000,Colombo
LNK-2656,Dell XPS 15,Used,Dell,XPS 15,AMD Ryzen 5 7520U,8GB,512GB,SSD NVMe,AMD Radeon Graphics,"13.3"" FHD",No,91500,Kandy
LNK-2657,ASUS ZenBook 14,New,ASUS,ZenBook 14,AMD Ryzen 5 5500U,32GB,2TB,SSD NVMe,Intel Iris Xe Graphics,"17.3"" QHD 240Hz",No,271000,Kurunegala
LNK-2658,ASUS ROG Zephyrus G14,New,ASUS,ROG Zephyrus G14,Intel Core i9-14900HX,8GB,1TB,SSD NVMe,NVIDIA GeForce RTX 4080,"14.0"" FHD",Yes,628000,Colombo
LNK-2659,HP Spectre x360,Refurbished,HP,Spectre x360,AMD Ryzen 5 7640HS,32GB,256GB,SSD NVMe,Intel Graphics,"16.0"" WQXGA 165Hz",Yes,158000,Kurunegala
LNK-2660,HP Spectre x360,Used,HP,Spectre x360,Intel Core i9-14900HX,64GB,1TB,SSD NVMe,NVIDIA GeForce RTX 4080,"16.0"" WQXGA 165Hz",No,397000,Colombo
LNK-2661,Lenovo IdeaPad Slim 3,Used,Lenovo,IdeaPad Slim 3,Intel Core i3-1215U,8GB,2TB,eMMC,AMD Radeon Graphics,"16.0"" UHD+ OLED",No,108000,Negombo
LNK-2662,Gigabyte Aero 14 OLED,Refurbished,Gigabyte,Aero 14 OLED,Intel Core i5-1235U,8GB,256GB,SSD NVMe,Intel Graphics,"17.3"" QHD 240Hz",No,107500,Jaffna
LNK-2663,MSI Modern 14,Used,MSI,Modern 14,Intel Core i9-14900HX,64GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4080,"14.0"" FHD",No,374500,Negombo
LNK-2664,Samsung Galaxy Book4 Pro,New,Samsung,Galaxy Book4 Pro,Intel Core i5-13420H,64GB,2TB,SSD NVMe,NVIDIA GeForce RTX 2050,"16.0"" WQXGA 165Hz",No,315000,Colombo
LNK-2665,Lenovo Yoga 7i,New,Lenovo,Yoga 7i,Intel Core i7-14700HX,64GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4080,"13.3"" FHD",No,635000,Colombo
LNK-2666,Apple MacBook Pro M3 Max,New,Apple,MacBook Pro M3 Max,Apple M3 (8-core),8GB,512GB,SSD NVMe,Apple M3 Integrated,"14.0"" QHD 120Hz",No,358000,Negombo
LNK-2667,HP OMEN 16,Refurbished,HP,OMEN 16,AMD Ryzen 7 7730U,32GB,2TB,SSD NVMe,Intel Graphics,"16.0"" WQXGA 165Hz",No,241000,Kandy
LNK-2668,Lenovo LOQ 15,Used,Lenovo,LOQ 15,Intel Core i7-14700HX,32GB,512GB,SSD NVMe,NVIDIA GeForce RTX 4080,"16.0"" UHD+ OLED",No,313500,Colombo
LNK-2669,Gigabyte Aorus 15,Used,Gigabyte,Aorus 15,Intel Core i5-1235U,8GB,1TB,SSD NVMe,NVIDIA GeForce RTX 3050,"15.6"" FHD 144Hz",No,93500,Jaffna
LNK-2670,Gigabyte Aero 14 OLED,New,Gigabyte,Aero 14 OLED,Intel Core i3-1215U,16GB,256GB,SSD NVMe,NVIDIA GeForce RTX 3050,"16.0"" WQXGA 165Hz",No,122000,Colombo
LNK-2671,Gigabyte G5 KF,Refurbished,Gigabyte,G5 KF,AMD Ryzen 5 7640HS,64GB,512GB,SSD NVMe,AMD Radeon Graphics,"16.0"" WQXGA 165Hz",No,196500,Anuradhapura
LNK-2672,ASUS ROG Strix G16,Refurbished,ASUS,ROG Strix G16,Intel Core i7-13700H,32GB,1TB,SSD NVMe,Intel Iris Xe Graphics,"14.0"" FHD",No,180500,Kandy
LNK-2673,Samsung Galaxy Book4 Pro,New,Samsung,Galaxy Book4 Pro,Intel Core i3-1215U,64GB,512GB,eMMC,Intel Iris Xe Graphics,"17.3"" QHD 240Hz",No,195500,Colombo
LNK-2674,Dell G15 Gaming,Refurbished,Dell,G15 Gaming,AMD Ryzen 9 7945HX,64GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4070,"15.6"" FHD 144Hz",Yes,444500,Colombo
LNK-2675,Gigabyte Aero 14 OLED,Used,Gigabyte,Aero 14 OLED,AMD Ryzen 5 7640HS,16GB,256GB,SSD NVMe,NVIDIA GeForce RTX 3050,"13.3"" FHD",Yes,95500,Kurunegala
LNK-2676,ASUS ROG Strix G16,Used,ASUS,ROG Strix G16,Intel Core Ultra 7 155H,16GB,512GB,SSD NVMe,NVIDIA GeForce RTX 4070,"15.6"" FHD 144Hz",No,286000,Negombo
LNK-2677,ASUS TUF Gaming A15,Used,ASUS,TUF Gaming A15,AMD Ryzen 9 7945HX,64GB,2TB,SSD NVMe,NVIDIA GeForce RTX 4070,"16.0"" UHD+ OLED",No,376000,Colombo
LNK-2678,Microsoft Surface Laptop Studio 2,Refurbished,Microsoft,Surface Laptop Studio 2,Intel Core i7-13620H,64GB,1TB,SSD NVMe,AMD Radeon Graphics,"16.0"" UHD+ OLED",No,279000,Negombo
LNK-2679,MSI Prestige 14,Refurbished,MSI,Prestige 14,AMD Ryzen 3 7320U,8GB,2TB,eMMC,Intel Graphics,"15.6"" FHD 60Hz",No,119000,Negombo
LNK-2680,ASUS ROG Zephyrus G14,Used,ASUS,ROG Zephyrus G14,AMD Ryzen 5 7520U,16GB,512GB,SSD NVMe,AMD Radeon Graphics,"14.0"" QHD 120Hz",No,94000,Colombo
LNK-2681,Apple MacBook Air M2,Refurbished,Apple,MacBook Air M2,Apple M3 Max (14-core),32GB,1TB,SSD NVMe,Apple M3 Max Integrated,"13.3"" FHD",No,325500,Colombo
LNK-2682,Microsoft Surface Laptop 5,Refurbished,Microsoft,Surface Laptop 5,Intel Core Ultra 5 125H,8GB,2TB,SSD NVMe,Intel Iris Xe Graphics,"16.0"" WQXGA 165Hz",No,190500,Colombo
LNK-2683,Lenovo Legion 5 Pro,New,Lenovo,Legion 5 Pro,Intel Core i7-13620H,32GB,2TB,SSD NVMe,AMD Radeon Graphics,"14.0"" FHD",No,277500,Negombo
LNK-2684,HP Pavilion 15,New,HP,Pavilion 15,AMD Ryzen 5 7640HS,16GB,2TB,SSD NVMe,Intel Iris Xe Graphics,"13.3"" FHD",No,216500,Kandy
LNK-2685,Apple MacBook Pro M3 Max,Used,Apple,MacBook Pro M3 Max,Apple M2 (8-core),16GB,512GB,SSD NVMe,Apple M2 Integrated,"14.0"" QHD 120Hz",No,173000,Kandy
LNK-2686,Samsung Galaxy Book3,New,Samsung,Galaxy Book3,AMD Ryzen 5 5500U,32GB,512GB,SSD NVMe,AMD Radeon Graphics,"17.3"" QHD 240Hz",No,203000,Colombo
LNK-2687,HP Spectre x360,Used,HP,Spectre x360,AMD Ryzen 5 7640HS,64GB,256GB,SSD NVMe,AMD Radeon Graphics,"16.0"" UHD+ OLED",Yes,180000,Negombo
LNK-2688,Samsung Galaxy Book4 Pro,Used,Samsung,Galaxy Book4 Pro,AMD Ryzen 5 7640HS,32GB,512GB,SSD NVMe,Intel Graphics,"13.3"" FHD",No,102500,Colombo
LNK-2689,Gigabyte Aero 14 OLED,New,Gigabyte,Aero 14 OLED,AMD Ryzen 7 7730U,64GB,1TB,SSD NVMe,Intel Graphics,"14.0"" QHD 120Hz",No,313500,Negombo
LNK-2690,Acer Swift Go 14,New,Acer,Swift Go 14,AMD Ryzen 9 7945HX,16GB,1TB,SSD NVMe,NVIDIA GeForce RTX 4070,"13.3"" FHD",No,522000,Kandy
LNK-2691,Dell Inspiron 15,Used,Dell,Inspiron 15,AMD Ryzen 5 7640HS,8GB,256GB,SSD NVMe,AMD Radeon Graphics,"16.0"" UHD+ OLED",No,98500,Anuradhapura
LNK-2692,Microsoft Surface Laptop 5,Used,Microsoft,Surface Laptop 5,AMD Ryzen 5 5500U,32GB,512GB,SSD NVMe,Intel Graphics,"17.3"" QHD 240Hz",Yes,121500,Negombo
LNK-2693,Lenovo Yoga 7i,New,Lenovo,Yoga 7i,Intel Core i9-14900HX,16GB,1TB,SSD NVMe,NVIDIA GeForce RTX 4080,"15.6"" FHD 60Hz",No,657000,Colombo
LNK-2694,Lenovo IdeaPad Slim 3,New,Lenovo,IdeaPad Slim 3,Intel Core i5-1235U,8GB,256GB,SSD NVMe,NVIDIA GeForce RTX 3050,"13.3"" FHD",No,142000,Negombo
LNK-2695,Lenovo IdeaPad Slim 3,Used,Lenovo,IdeaPad Slim 3,AMD Ryzen 7 7840HS,8GB,256GB,SSD NVMe,NVIDIA GeForce RTX 4070,"13.3"" FHD",No,205000,Kurunegala
